soilType,plotCluster ,wine,flavorType,sensoryFlavor,judgeNumber,ratioFlavorJudge
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,spicy,1,1.00
siltyClay,106,2017_VITIDUR_3176_R,olfactory,cookedFruits,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,cookedFruits,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,cookedFruits,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,cookedFruits,1,1.00
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,cookedFruits,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,fermentationAroma,1,1.00
siltyClay,106,2017_VITIDUR_3176_T,olfactory,fermentationAroma,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,fermentationAroma,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,fermentationAroma,1,1.00
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,fermentationAroma,1,1.00
siltyClay,106,2017_VITIDUR_3176_R,olfactory,coldMeat,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,coldMeat,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,coldMeat,1,1.00
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,coldMeat,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,coldMeat,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,reduced,4,1.00
siltyClay,106,2017_VITIDUR_3176_T,olfactory,reduced,4,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,reduced,4,0.50
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,reduced,4,0.25
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,reduced,4,0.25
siltyClay,106,2017_VITIDUR_3176_R,olfactory,animal,3,0.33
siltyClay,106,2017_VITIDUR_3176_T,olfactory,animal,3,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,animal,3,0.67
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,animal,3,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,animal,3,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,rubber,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,rubber,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,rubber,1,1.00
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,rubber,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,rubber,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,paper,1,1.00
siltyClay,106,2017_VITIDUR_3176_T,olfactory,paper,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,paper,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,paper,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,paper,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,chimic,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,chimic,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,chimic,1,1.00
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,chimic,1,1.00
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,chimic,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,sweat,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,sweat,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,sweat,1,1.00
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,sweat,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,sweat,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,irritating,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,irritating,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,irritating,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,irritating,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,irritating,1,1.00
siltyClay,106,2017_VITIDUR_3176_R,olfactory,leather,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,leather,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,leather,1,1.00
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,leather,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,leather,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,taste,astringent,5,0.60
siltyClay,106,2017_VITIDUR_3176_T,taste,astringent,5,NaN
siltyClay,106,2017_VITIDUR_3176_TM,taste,astringent,5,0.60
siltyClay,106,2017_VITIDUR_3176_MC,taste,astringent,5,0.20
siltyClay,106,2017_QUALIVINBIO_3176,taste,astringent,5,0.80
siltyClay,106,2017_VITIDUR_3176_R,taste,acid,3,0.67
siltyClay,106,2017_VITIDUR_3176_T,taste,acid,3,NaN
siltyClay,106,2017_VITIDUR_3176_TM,taste,acid,3,0.33
siltyClay,106,2017_VITIDUR_3176_MC,taste,acid,3,NaN
siltyClay,106,2017_QUALIVINBIO_3176,taste,acid,3,0.33
siltyClay,106,2017_VITIDUR_3176_R,taste,sweetness,3,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,sweetness,3,1.00
siltyClay,106,2017_VITIDUR_3176_TM,taste,sweetness,3,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,sweetness,3,0.33
siltyClay,106,2017_QUALIVINBIO_3176,taste,sweetness,3,NaN
siltyClay,106,2017_VITIDUR_3176_R,taste,balanced,3,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,balanced,3,0.33
siltyClay,106,2017_VITIDUR_3176_TM,taste,balanced,3,0.33
siltyClay,106,2017_VITIDUR_3176_MC,taste,balanced,3,0.67
siltyClay,106,2017_QUALIVINBIO_3176,taste,balanced,3,0.67
siltyClay,106,2017_VITIDUR_3176_R,taste,bitterness,2,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,bitterness,2,1.00
siltyClay,106,2017_VITIDUR_3176_TM,taste,bitterness,2,1.00
siltyClay,106,2017_VITIDUR_3176_MC,taste,bitterness,2,NaN
siltyClay,106,2017_QUALIVINBIO_3176,taste,bitterness,2,NaN
siltyClay,106,2017_VITIDUR_3176_R,taste,persistent,2,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,persistent,2,1.00
siltyClay,106,2017_VITIDUR_3176_TM,taste,persistent,2,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,persistent,2,0.50
siltyClay,106,2017_QUALIVINBIO_3176,taste,persistent,2,0.50
siltyClay,106,2017_VITIDUR_3176_R,taste,fat,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,fat,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,taste,fat,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,fat,1,1.00
siltyClay,106,2017_QUALIVINBIO_3176,taste,fat,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,taste,aromatic,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,aromatic,1,1.00
siltyClay,106,2017_VITIDUR_3176_TM,taste,aromatic,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,aromatic,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,taste,aromatic,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,taste,coffee,1,1.00
siltyClay,106,2017_VITIDUR_3176_T,taste,coffee,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,taste,coffee,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,coffee,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,taste,coffee,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,taste,tannic,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,tannic,1,1.00
siltyClay,106,2017_VITIDUR_3176_TM,taste,tannic,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,tannic,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,taste,tannic,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,taste,astringent,5,0.60
siltyClay,106,2017_VITIDUR_3176_T,taste,astringent,5,0.80
siltyClay,106,2017_VITIDUR_3176_TM,taste,astringent,5,0.60
siltyClay,106,2017_VITIDUR_3176_MC,taste,astringent,5,0.80
siltyClay,106,2017_QUALIVINBIO_3176,taste,astringent,5,0.60
siltyClay,106,2017_VITIDUR_3176_R,taste,bitterness,2,0.50
siltyClay,106,2017_VITIDUR_3176_T,taste,bitterness,2,1.00
siltyClay,106,2017_VITIDUR_3176_TM,taste,bitterness,2,1.00
siltyClay,106,2017_VITIDUR_3176_MC,taste,bitterness,2,0.50
siltyClay,106,2017_QUALIVINBIO_3176,taste,bitterness,2,0.50
siltyClay,106,2017_VITIDUR_3176_R,taste,dilute,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,dilute,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,taste,dilute,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,dilute,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,taste,dilute,1,1.00
siltyClay,106,2017_VITIDUR_3176_R,taste,reduced,1,NaN
siltyClay,106,2017_VITIDUR_3176_T,taste,reduced,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,taste,reduced,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,taste,reduced,1,NaN
siltyClay,106,2017_QUALIVINBIO_3176,taste,reduced,1,1.00
Limono-argileux,103,2017_RESDUR_R,visual,purplish,4,1.00
Limono-argileux,103,2017_RESDUR_R,visual,dark,4,1.00
Limono-argileux,103,2017_RESDUR_R,visual,pureRed (cherry),2,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,spicy,3,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,fruity,2,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,vegetal,1,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,cookedFruits,1,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,paper,2,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,chimic,2,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,ascent,1,1.00
Limono-argileux,103,2017_RESDUR_R,olfactory,animal,1,1.00
Limono-argileux,103,2017_RESDUR_R,taste,bitterness,4,1.00
Limono-argileux,103,2017_RESDUR_R,taste,acid,3,1.00
Limono-argileux,103,2017_RESDUR_R,taste,balanced,3,1.00
Limono-argileux,103,2017_RESDUR_R,taste,astringent,2,1.00
Limono-argileux,103,2017_RESDUR_R,taste,persistent,1,1.00
Limono-argileux,103,2017_RESDUR_R,taste,dilute,4,1.00
Limono-argileux,103,2017_RESDUR_R,taste,bitterness,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A1,visual,dark,5,0.60
sandySiltyClay,65,2017 IRRIALT_CAR_A2,visual,dark,5,0.40
sandySiltyClay,65,2017 IRRIALT_CAR_NI,visual,dark,5,0.20
sandySiltyClay,65,2017 IRRIALT_CAR_C1,visual,dark,5,0.60
sandySiltyClay,65,2017 IRRIALT_CAR_C2,visual,dark,5,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,visual,purplish,4,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A2,visual,purplish,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,visual,purplish,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_C1,visual,purplish,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,visual,purplish,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,visual,pureRed (cherry),2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_A2,visual,pureRed (cherry),2,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_NI,visual,pureRed (cherry),2,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C1,visual,pureRed (cherry),2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_C2,visual,pureRed (cherry),2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_A1,visual,clear,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,visual,clear,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,visual,clear,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,visual,clear,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,visual,clear,4,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A1,visual,turbid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,visual,turbid,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_NI,visual,turbid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,visual,turbid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,visual,turbid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,mushroom,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,mushroom,4,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,mushroom,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,mushroom,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,mushroom,4,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,fruity,3,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,fruity,3,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,fruity,3,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,fruity,3,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,fruity,3,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,vegetal,2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,vegetal,2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,vegetal,2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,vegetal,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,vegetal,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,empyreumatic,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,empyreumatic,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,empyreumatic,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,empyreumatic,2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,empyreumatic,2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,spicy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,spicy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,spicy,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,spicy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,spicy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,cookedFruits,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,cookedFruits,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,cookedFruits,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,cookedFruits,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,cookedFruits,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,fermentationAroma,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,fermentationAroma,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,fermentationAroma,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,fermentationAroma,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,fermentationAroma,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,candy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,candy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,candy,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,candy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,candy,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,reduced,5,0.80
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,reduced,5,0.60
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,reduced,5,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,reduced,5,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,reduced,5,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,ascent,5,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,ascent,5,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,ascent,5,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,ascent,5,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,ascent,5,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,chimic,2,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,chimic,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,chimic,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,chimic,2,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,chimic,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,animal,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,animal,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,animal,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,animal,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,animal,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,plastic,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,plastic,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,plastic,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,plastic,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,plastic,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,mop,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,mop,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,mop,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,mop,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,mop,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,dust,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,dust,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,dust,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,dust,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,dust,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,nailPolish,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,nailPolish,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,nailPolish,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,nailPolish,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,nailPolish,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,olfactory,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,olfactory,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,olfactory,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,olfactory,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,olfactory,mushroom,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,balanced,6,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,balanced,6,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,balanced,6,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,balanced,6,0.17
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,balanced,6,0.17
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,acid,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,acid,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,acid,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,acid,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,acid,4,0.75
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,bitterness,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,bitterness,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,bitterness,4,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,bitterness,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,bitterness,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,astringent,3,0.67
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,astringent,3,0.67
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,astringent,3,0.33
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,astringent,3,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,astringent,3,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,fat,3,0.33
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,fat,3,0.33
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,fat,3,0.67
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,fat,3,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,fat,3,0.33
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,sweetness,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,sweetness,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,sweetness,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,sweetness,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,sweetness,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,persistent,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,persistent,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,persistent,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,persistent,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,persistent,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,undergrowth,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,undergrowth,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,undergrowth,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,undergrowth,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,undergrowth,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,glue,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,glue,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,glue,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,glue,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,glue,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,dilute,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,dilute,4,0.25
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,dilute,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,dilute,4,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,dilute,4,0.50
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,nailPolish,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,nailPolish,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,nailPolish,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,nailPolish,2,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,nailPolish,2,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,alcohol,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,alcohol,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,alcohol,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,alcohol,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,alcohol,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,acid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,acid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,acid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,acid,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,acid,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,bitterness,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,bitterness,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,bitterness,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,bitterness,1,1.00
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,bitterness,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A1,taste,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_A2,taste,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_NI,taste,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C1,taste,mushroom,1,NaN
sandySiltyClay,65,2017 IRRIALT_CAR_C2,taste,mushroom,1,1.00
sandySiltyClay,81,2017_Prevox_01,visual,alsmostColourless,6,NaN
sandySiltyClay,81,2017_Prevox_02,visual,alsmostColourless,6,1.00
sandySiltyClay,81,2017_Prevox_03,visual,alsmostColourless,6,NaN
sandySiltyClay,81,2017_Prevox_04,visual,alsmostColourless,6,NaN
sandySiltyClay,81,2017_Prevox_01,visual,veryLightYellowWithGreenSparkles,6,0.67
sandySiltyClay,81,2017_Prevox_02,visual,veryLightYellowWithGreenSparkles,6,NaN
sandySiltyClay,81,2017_Prevox_03,visual,veryLightYellowWithGreenSparkles,6,0.67
sandySiltyClay,81,2017_Prevox_04,visual,veryLightYellowWithGreenSparkles,6,0.67
sandySiltyClay,81,2017_Prevox_01,visual,strawYellowGoldYellow,2,0.50
sandySiltyClay,81,2017_Prevox_02,visual,strawYellowGoldYellow,2,NaN
sandySiltyClay,81,2017_Prevox_03,visual,strawYellowGoldYellow,2,NaN
sandySiltyClay,81,2017_Prevox_04,visual,strawYellowGoldYellow,2,0.50
sandySiltyClay,81,2017_Prevox_01,visual,turbid,1,NaN
sandySiltyClay,81,2017_Prevox_02,visual,turbid,1,NaN
sandySiltyClay,81,2017_Prevox_03,visual,turbid,1,NaN
sandySiltyClay,81,2017_Prevox_04,visual,turbid,1,1.00
sandySiltyClay,81,2017_Prevox_01,olfactory,candy,5,0.80
